NAME,PCODE,Date,선발,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,투구,barrel,타율,LG,KIA,KT,키움,두산,한화,NC,롯데,삼성,SSG,홈경기수,원정경기수,장타,출루,OPS
고종욱,61353,2020-08-09,10,46,6,16,4,0,1,23,7,0,1,3,0,0,3,0,0,1,157,6.0,0.3478260869565217,1.0,4.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,9.0,6.0,0.3125,0.26865671641791045,0.5811567164179104
고종욱,61353,2020-09-02,18,64,7,15,2,0,1,20,1,0,1,3,0,0,12,0,0,0,234,6.0,0.234375,2.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,8.0,12.0,0.5945945945945946,0.475,1.0695945945945946
고종욱,61353,2020-09-26,8,37,5,16,1,1,1,22,8,0,0,3,0,0,10,0,0,0,150,4.0,0.4324324324324325,0.0,3.0,6.0,0.0,2.0,0.0,2.0,0.0,5.0,0.0,5.0,10.0,0.5,0.44,0.94
고종욱,61353,2021-06-05,11,37,6,11,3,0,0,14,4,0,0,3,0,0,6,0,0,2,147,4.0,0.2972972972972973,3.0,3.0,5.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,6.0,9.0,0.2352941176470588,0.2777777777777778,0.5130718954248366
구본혁,69100,2019-06-04,10,33,5,4,0,0,1,7,2,1,0,3,2,0,4,0,0,0,133,4.0,0.12121212121212123,0.0,3.0,2.0,0.0,2.0,3.0,0.0,3.0,3.0,3.0,11.0,8.0,0.2857142857142857,0.2727272727272727,0.5584415584415584
구자욱,62404,2018-03-24,11,47,6,10,1,0,0,11,3,0,0,2,0,0,13,0,0,0,185,3.0,0.2127659574468085,0.0,3.0,3.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,3.0,8.0,1.0714285714285714,0.5714285714285714,1.6428571428571428
구자욱,62404,2018-05-11,17,63,16,22,3,0,1,28,8,2,0,12,1,1,10,1,0,1,346,6.0,0.3492063492063492,3.0,2.0,3.0,2.0,3.0,0.0,3.0,2.0,0.0,0.0,10.0,8.0,0.4404761904761905,0.37777777777777777,0.8182539682539682
구자욱,62404,2018-06-04,20,84,19,28,4,1,1,37,17,0,0,5,1,0,17,1,0,0,348,6.0,0.3333333333333333,3.0,0.0,0.0,3.0,3.0,2.0,0.0,3.0,0.0,6.0,9.0,11.0,0.46875,0.3088235294117647,0.7775735294117647
구자욱,62404,2018-06-28,15,64,10,17,4,0,3,30,6,0,0,4,0,0,14,1,0,0,272,6.0,0.265625,0.0,3.0,3.0,2.0,3.0,2.0,0.0,3.0,0.0,0.0,6.0,9.0,0.8170731707317073,0.5106382978723404,1.3277114686040477
구자욱,62404,2018-07-22,19,82,23,37,5,2,7,67,26,3,0,8,3,0,21,0,0,1,347,11.0,0.451219512195122,5.0,3.0,0.0,1.0,0.0,1.0,5.0,2.0,0.0,2.0,10.0,9.0,0.2272727272727273,0.25925925925925924,0.4865319865319865
구자욱,62404,2018-09-08,20,86,16,28,5,0,6,51,15,4,0,4,0,1,22,0,1,0,384,10.0,0.32558139534883723,2.0,4.0,4.0,2.0,0.0,4.0,0.0,2.0,0.0,2.0,12.0,8.0,0.6875,0.5263157894736842,1.213815789473684
구자욱,62404,2019-03-23,19,78,15,24,7,2,3,44,13,1,0,4,3,0,15,2,0,1,296,9.0,0.3076923076923077,2.0,3.0,3.0,0.0,3.0,0.0,2.0,3.0,0.0,3.0,9.0,10.0,0.3235294117647059,0.3376623376623377,0.6611917494270436
구자욱,62404,2019-04-16,18,68,8,17,3,1,0,22,7,0,0,9,0,0,15,0,0,0,317,7.0,0.25,2.0,3.0,3.0,6.0,0.0,3.0,3.0,0.0,0.0,2.0,10.0,9.0,0.5189873417721519,0.3488372093023256,0.8678245510744775
구자욱,62404,2019-05-10,18,79,11,24,3,1,4,41,16,5,1,5,1,2,10,1,0,1,293,9.0,0.3037974683544304,0.0,0.0,0.0,3.0,6.0,3.0,0.0,6.0,0.0,0.0,9.0,11.0,0.4666666666666667,0.3488372093023256,0.8155038759689923
구자욱,62404,2019-06-03,19,75,11,21,5,0,3,35,11,1,0,8,1,0,17,1,0,2,324,8.0,0.28,3.0,3.0,6.0,0.0,1.0,3.0,3.0,0.0,0.0,3.0,10.0,9.0,0.4,0.2857142857142857,0.6857142857142857
구자욱,62404,2019-08-14,17,64,7,17,6,1,1,28,10,3,1,6,1,0,8,0,0,1,256,9.0,0.265625,2.0,2.0,2.0,3.0,4.0,1.0,0.0,2.0,0.0,2.0,8.0,9.0,0.373134328358209,0.2602739726027397,0.6334083009609487
구자욱,62404,2020-05-05,11,36,6,13,4,0,1,20,6,3,1,5,1,0,6,0,0,1,167,1.0,0.3611111111111111,3.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,9.0,2.0,0.5918367346938775,0.3584905660377358,0.9503273007316132
구자욱,62404,2020-05-29,12,49,7,15,5,0,3,29,7,1,0,3,1,0,10,1,0,0,223,9.0,0.30612244897959184,0.0,3.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.5161290322580645,0.3787878787878788,0.8949169110459433
구자욱,62404,2020-06-22,15,62,12,22,4,0,2,32,13,3,1,2,1,0,13,0,0,1,237,9.0,0.3548387096774194,2.0,2.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,3.0,9.0,6.0,0.4090909090909091,0.4430379746835443,0.8521288837744534
구자욱,62404,2020-07-16,17,66,9,22,2,0,1,27,8,4,2,12,1,2,15,0,0,0,343,4.0,0.3333333333333333,0.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,0.0,2.0,9.0,8.0,0.2698412698412698,0.32432432432432434,0.5941655941655941
구자욱,62404,2020-08-09,17,63,5,14,0,0,1,17,9,2,0,9,1,0,17,0,0,1,324,7.0,0.2222222222222222,2.0,1.0,3.0,2.0,3.0,4.0,0.0,2.0,0.0,2.0,9.0,9.0,0.5063291139240507,0.375,0.8813291139240507
구자욱,62404,2020-09-02,20,79,15,24,5,1,3,40,17,3,0,9,0,0,15,3,1,0,312,3.0,0.3037974683544304,2.0,2.0,0.0,2.0,4.0,3.0,3.0,2.0,0.0,0.0,10.0,10.0,0.5492957746478874,0.3975903614457832,0.9468861360936704
구자욱,62404,2020-09-26,19,71,14,22,6,1,3,39,15,3,1,9,2,1,10,0,0,1,338,8.0,0.30985915492957744,3.0,0.0,2.0,0.0,0.0,4.0,4.0,3.0,0.0,4.0,9.0,11.0,0.45,0.3478260869565217,0.7978260869565217
구자욱,62404,2021-04-18,19,75,18,22,5,2,3,40,13,3,0,11,0,1,17,1,0,2,397,11.0,0.2933333333333333,3.0,3.0,3.0,0.0,0.0,2.0,3.0,4.0,0.0,3.0,12.0,7.0,0.24242424242424246,0.2328767123287671,0.4753009547530096
구자욱,62404,2021-05-12,16,66,8,13,1,1,0,16,11,2,0,4,0,0,8,0,0,3,254,10.0,0.19696969696969696,3.0,3.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,8.0,8.0,0.5774647887323944,0.35064935064935066,0.928114139381745
구자욱,62404,2021-06-05,18,71,15,22,2,1,5,41,16,4,0,4,1,0,12,0,0,1,290,9.0,0.30985915492957744,3.0,3.0,0.0,2.0,1.0,3.0,3.0,3.0,0.0,0.0,12.0,6.0,0.28205128205128205,0.2325581395348837,0.5146094215861657
구자욱,62404,2021-06-29,10,39,6,7,1,0,1,11,2,2,1,3,0,1,11,1,1,1,170,9.0,0.1794871794871795,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,4.0,4.0,6.0,0.6666666666666666,0.5217391304347826,1.1884057971014492
권민석,68204,2020-06-04,9,34,3,8,0,0,0,8,2,1,0,2,0,0,9,0,2,2,139,3.0,0.2352941176470588,3.0,2.0,0.0,0.0,0.0,2.0,4.0,0.0,3.0,3.0,6.0,12.0,0.16666666666666666,0.16666666666666666,0.3333333333333333
권희동,63963,2018-06-04,16,51,5,10,2,0,1,15,3,0,1,12,1,1,9,0,3,0,276,4.0,0.19607843137254904,3.0,2.0,5.0,0.0,4.0,3.0,0.0,3.0,0.0,0.0,13.0,5.0,0.3606557377049181,0.30303030303030304,0.6636860407352211
권희동,63963,2018-06-28,17,61,5,16,3,0,1,22,9,0,1,3,1,1,10,1,1,1,236,8.0,0.26229508196721313,3.0,3.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,11.0,0.3606557377049181,0.3283582089552239,0.6890139466601419
권희동,63963,2018-07-22,14,61,6,17,5,0,0,22,9,0,0,5,0,0,13,1,0,1,264,7.0,0.2786885245901639,0.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,5.0,5.0,8.0,10.0,0.375,0.3888888888888889,0.7638888888888888
권희동,63963,2018-09-08,19,77,14,32,3,1,5,52,26,1,1,8,1,0,7,1,1,2,342,14.0,0.4155844155844156,0.0,4.0,2.0,3.0,4.0,2.0,0.0,4.0,0.0,2.0,9.0,10.0,0.5,0.3333333333333333,0.8333333333333333
권희동,63963,2019-03-23,18,69,10,22,4,0,2,32,15,1,0,6,1,0,6,0,0,1,292,6.0,0.3188405797101449,0.0,2.0,5.0,3.0,3.0,3.0,0.0,3.0,2.0,0.0,11.0,8.0,0.2575757575757576,0.2894736842105263,0.5470494417862839
권희동,63963,2019-04-16,17,66,8,12,2,0,1,17,8,0,0,6,4,0,11,3,1,0,325,11.0,0.18181818181818185,3.0,3.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,3.0,8.0,11.0,0.29577464788732394,0.3493975903614458,0.6451722382487697
권희동,63963,2019-05-10,19,71,4,18,3,0,0,21,6,1,0,10,1,0,16,5,1,1,362,6.0,0.2535211267605634,4.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,6.0,12.0,7.0,0.375,0.41791044776119396,0.7929104477611941
권희동,63963,2019-06-03,17,56,4,17,4,0,0,21,4,1,0,11,0,1,8,0,2,0,290,6.0,0.3035714285714285,0.0,3.0,0.0,3.0,3.0,1.0,0.0,0.0,3.0,3.0,7.0,11.0,0.21428571428571427,0.3428571428571429,0.5571428571428572
권희동,63963,2020-05-06,11,46,8,14,4,0,1,21,9,1,0,5,1,0,12,1,1,0,240,6.0,0.3043478260869565,1.0,0.0,3.0,3.0,3.0,2.0,0.0,0.0,2.0,3.0,9.0,8.0,0.6666666666666666,0.5303030303030303,1.1969696969696968
권희동,63963,2020-05-30,16,51,17,20,2,0,4,34,11,0,0,12,3,0,10,1,0,0,270,8.0,0.392156862745098,0.0,1.0,1.0,3.0,2.0,5.0,0.0,0.0,2.0,3.0,11.0,5.0,0.4406779661016949,0.3648648648648649,0.8055428309665598
권희동,63963,2020-06-23,17,59,10,13,1,0,4,26,11,0,0,13,1,0,9,2,3,1,352,6.0,0.22033898305084745,2.0,3.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,2.0,6.0,12.0,0.3076923076923077,0.3111111111111111,0.6188034188034188
권희동,63963,2020-07-17,9,39,5,8,1,0,1,12,2,0,0,6,0,0,12,1,1,0,209,4.0,0.20512820512820512,0.0,2.0,4.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,6.0,7.0,0.2,0.2702702702702703,0.4702702702702703
권희동,63963,2020-08-10,8,30,3,4,2,0,0,6,2,0,0,4,2,0,7,0,0,1,159,4.0,0.13333333333333333,3.0,1.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,0.0,8.0,7.0,0.4363636363636363,0.390625,0.8269886363636363
권희동,63963,2020-09-03,13,55,16,17,4,0,1,24,9,2,0,6,2,0,7,1,1,1,306,10.0,0.3090909090909091,3.0,2.0,2.0,0.0,1.0,1.0,0.0,4.0,3.0,2.0,10.0,8.0,0.3191489361702128,0.36666666666666653,0.6858156028368794
권희동,63963,2020-09-27,12,47,6,11,1,0,1,15,6,0,0,9,2,0,11,0,0,2,284,10.0,0.23404255319148934,3.0,4.0,1.0,2.0,0.0,1.0,0.0,2.0,4.0,3.0,12.0,7.0,0.21052631578947367,0.2727272727272727,0.4832535885167464
권희동,63963,2021-04-18,8,39,8,10,1,0,2,17,5,1,0,7,0,0,6,2,1,1,200,4.0,0.2564102564102564,0.0,0.0,3.0,3.0,3.0,2.0,0.0,0.0,2.0,2.0,9.0,9.0,0.5806451612903226,0.41025641025641024,0.9909015715467328
권희동,63963,2021-05-12,8,31,7,8,1,0,3,18,7,0,0,7,1,0,7,1,0,0,169,6.0,0.25806451612903225,3.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,8.0,0.6666666666666666,0.5,1.1666666666666663
김강민,71837,2018-06-28,10,36,9,12,2,0,4,26,12,1,2,5,0,0,9,0,1,0,173,6.0,0.3333333333333333,5.0,0.0,0.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,7.0,7.0,0.5862068965517241,0.38461538461538464,0.9708222811671088
김강민,71837,2018-07-22,15,58,12,18,1,0,5,34,12,1,1,7,0,0,12,0,0,0,261,8.0,0.3103448275862069,2.0,2.0,0.0,3.0,4.0,0.0,5.0,1.0,2.0,0.0,10.0,9.0,0.2,0.25,0.45
김강민,71837,2018-09-08,18,69,9,22,8,0,4,42,19,3,2,3,3,0,19,1,2,0,303,7.0,0.3188405797101449,2.0,2.0,4.0,2.0,2.0,4.0,2.0,0.0,2.0,0.0,10.0,10.0,0.43333333333333335,0.4,0.8333333333333334
김강민,71837,2018-10-02,7,30,6,9,1,0,1,13,1,4,0,4,1,0,8,0,1,0,155,5.0,0.3,1.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,6.0,2.0,0.5869565217391305,0.4,0.9869565217391304
김강민,71837,2019-03-23,18,74,8,23,3,1,1,31,8,4,0,5,3,1,16,0,0,0,302,8.0,0.3108108108108108,3.0,3.0,2.0,3.0,0.0,2.0,0.0,3.0,3.0,0.0,14.0,5.0,0.4594594594594595,0.35,0.8094594594594595
김강민,71837,2019-04-16,16,74,12,22,1,1,3,34,11,1,0,6,0,1,16,0,0,0,315,7.0,0.2972972972972973,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,9.0,11.0,0.35714285714285715,0.26666666666666666,0.6238095238095238
김강민,71837,2019-06-03,17,72,8,22,2,0,0,24,7,1,6,6,1,1,12,0,0,1,286,7.0,0.3055555555555556,2.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,9.0,11.0,0.29411764705882354,0.2909090909090909,0.5850267379679144
김강민,71837,2019-06-27,11,51,9,12,3,0,0,15,6,3,1,4,0,0,11,0,0,0,221,7.0,0.2352941176470588,4.0,0.0,0.0,3.0,3.0,2.0,0.0,3.0,1.0,0.0,9.0,7.0,0.25,0.14285714285714285,0.3928571428571429
김강민,71837,2019-08-14,15,56,7,15,1,0,0,16,2,3,1,5,0,0,22,0,0,0,287,3.0,0.26785714285714285,2.0,4.0,2.0,0.0,2.0,2.0,3.0,2.0,2.0,0.0,9.0,8.0,0.44680851063829785,0.27450980392156865,0.7213183145598665
김강민,71837,2019-09-07,12,47,5,11,1,0,3,21,11,0,0,3,0,0,14,1,0,1,213,6.0,0.23404255319148934,0.0,0.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,0.0,8.0,7.0,0.18181818181818185,0.3076923076923077,0.4895104895104895
김강민,71837,2020-05-06,7,39,3,8,1,0,1,12,3,1,1,1,0,0,12,1,0,0,155,3.0,0.20512820512820512,3.0,3.0,0.0,3.0,2.0,1.0,3.0,1.0,0.0,0.0,7.0,9.0,0.4791666666666667,0.3272727272727273,0.8064393939393939
김강민,71837,2020-05-30,11,48,8,12,2,0,3,23,9,2,1,6,0,0,10,0,1,1,222,8.0,0.25,2.0,3.0,3.0,3.0,0.0,2.0,2.0,0.0,3.0,0.0,11.0,7.0,0.42857142857142855,0.3478260869565217,0.7763975155279503
김강민,71837,2020-06-23,9,42,7,12,1,1,1,18,5,0,1,4,0,0,7,3,0,0,166,2.0,0.2857142857142857,3.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,2.0,0.0,8.0,10.0,0.25925925925925924,0.2903225806451613,0.5495818399044206
김강민,71837,2020-09-03,11,41,4,9,0,0,1,12,3,2,1,5,1,2,11,2,1,0,180,3.0,0.2195121951219512,2.0,2.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,0.0,8.0,12.0,0.43333333333333335,0.2923076923076923,0.7256410256410257
김강민,71837,2020-09-27,17,60,6,14,3,0,3,26,9,1,1,4,1,0,10,2,1,0,226,7.0,0.2333333333333333,0.0,2.0,5.0,3.0,3.0,0.0,3.0,0.0,5.0,0.0,10.0,9.0,0.5,0.3,0.8
김강민,71837,2021-04-18,11,51,6,12,3,0,1,18,2,0,1,3,2,0,10,0,0,0,216,4.0,0.2352941176470588,0.0,1.0,2.0,6.0,3.0,0.0,1.0,1.0,3.0,0.0,6.0,11.0,0.5,0.21739130434782608,0.7173913043478259
김강민,71837,2021-06-05,8,36,9,11,1,0,4,24,7,0,1,5,0,0,8,1,2,0,181,5.0,0.3055555555555556,2.0,3.0,3.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,4.0,10.0,0.3157894736842105,0.3478260869565217,0.6636155606407322
김경호,64260,2020-09-27,9,43,7,16,1,0,0,17,5,1,1,2,0,0,4,1,1,1,156,3.0,0.372093023255814,0.0,3.0,6.0,3.0,2.0,0.0,3.0,0.0,4.0,0.0,9.0,9.0,0.125,0.125,0.25
김규민,62356,2018-04-28,18,72,12,30,1,1,1,36,14,3,2,5,2,0,13,0,1,0,349,1.0,0.4166666666666667,0.0,3.0,0.0,0.0,2.0,3.0,3.0,0.0,3.0,2.0,11.0,7.0,0.3580246913580247,0.3548387096774194,0.7128634010354441
김규민,62356,2018-05-22,20,81,12,22,2,1,1,29,10,2,1,9,2,0,29,0,0,1,388,4.0,0.2716049382716049,3.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0,9.0,12.0,0.2413793103448276,0.28125,0.5226293103448276
김규민,62356,2018-06-15,12,58,7,13,1,0,0,14,5,1,0,3,2,0,16,1,0,1,251,3.0,0.2241379310344828,0.0,3.0,0.0,0.0,3.0,0.0,3.0,3.0,5.0,3.0,12.0,8.0,0.40384615384615385,0.3968253968253968,0.8006715506715507
김규민,62356,2018-07-09,15,52,10,15,3,0,1,21,8,2,0,10,0,0,15,1,0,1,267,5.0,0.28846153846153844,3.0,0.0,3.0,0.0,0.0,3.0,2.0,3.0,0.0,2.0,9.0,7.0,0.35294117647058826,0.29411764705882354,0.6470588235294118
김규민,62356,2019-04-17,11,44,8,12,2,0,1,17,8,0,0,4,0,0,12,1,0,1,179,3.0,0.2727272727272727,5.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,2.0,10.0,7.0,0.16666666666666666,0.2857142857142857,0.4523809523809523
김규민,62356,2019-06-04,20,76,12,23,3,1,0,28,4,1,0,4,2,0,22,1,0,0,306,9.0,0.3026315789473684,0.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,2.0,11.0,9.0,0.125,0.17647058823529413,0.30147058823529416
김규민,62356,2019-08-15,7,30,5,9,2,0,2,17,9,0,0,3,1,0,6,2,0,0,116,4.0,0.3,0.0,3.0,1.0,0.0,1.0,2.0,2.0,0.0,3.0,0.0,4.0,8.0,0.13333333333333333,0.2777777777777778,0.4111111111111111
김규민,62356,2020-05-05,8,36,5,9,1,0,0,10,2,1,0,2,0,0,8,3,0,0,166,1.0,0.25,3.0,2.0,2.0,0.0,0.0,1.0,3.0,3.0,1.0,3.0,5.0,11.0,0.24242424242424246,0.11428571428571427,0.3567099567099567
김규민,62356,2020-05-29,8,33,3,3,0,1,1,8,2,0,0,1,0,0,8,0,0,1,127,3.0,0.09090909090909093,2.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,9.0,7.0,0.4,0.4090909090909091,0.8090909090909091
김규성,66614,2020-07-04,12,35,5,7,1,1,1,13,2,0,0,5,0,0,5,0,3,0,173,4.0,0.2,0.0,0.0,3.0,3.0,3.0,2.0,2.0,0.0,4.0,0.0,11.0,6.0,0.0967741935483871,0.17647058823529413,0.2732447817836812
김규성,66614,2020-07-28,10,31,2,3,0,0,0,3,0,0,1,2,1,0,12,0,1,0,145,2.0,0.0967741935483871,7.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,9.0,5.0,0.34375,0.2727272727272727,0.6164772727272727
김규성,66614,2020-08-21,11,32,6,8,0,0,1,11,2,0,0,1,0,0,4,0,2,0,126,4.0,0.25,1.0,0.0,2.0,2.0,3.0,2.0,0.0,3.0,1.0,2.0,5.0,11.0,0.5,0.25,0.75
김동엽,66838,2018-03-24,15,60,9,16,1,0,6,35,16,3,0,2,1,0,14,1,0,1,215,6.0,0.26666666666666666,3.0,2.0,2.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,9.0,6.0,0.4925373134328358,0.2916666666666667,0.7842039800995024
김동엽,66838,2018-04-17,17,67,10,17,4,0,4,33,9,2,1,4,0,0,18,3,0,1,265,5.0,0.2537313432835821,0.0,0.0,0.0,3.0,3.0,0.0,2.0,5.0,3.0,0.0,5.0,14.0,0.4915254237288136,0.29508196721311475,0.7866073909419283
김동엽,66838,2018-05-11,14,59,8,16,4,0,3,29,8,2,0,2,0,0,6,1,0,0,228,4.0,0.2711864406779661,2.0,3.0,6.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,10.0,6.0,0.5142857142857142,0.2916666666666667,0.8059523809523811
김동엽,66838,2018-06-04,18,70,9,19,2,0,5,36,12,1,0,2,0,0,16,1,0,0,280,8.0,0.2714285714285714,0.0,4.0,3.0,0.0,0.0,3.0,0.0,3.0,6.0,0.0,7.0,12.0,0.5660377358490566,0.3220338983050847,0.8880716341541413
김동엽,66838,2018-06-28,14,53,8,14,1,0,5,30,13,0,0,3,2,0,17,1,0,1,227,4.0,0.2641509433962264,5.0,0.0,0.0,3.0,0.0,2.0,3.0,1.0,0.0,0.0,7.0,7.0,0.3090909090909091,0.3050847457627119,0.614175654853621
김동엽,66838,2018-07-22,14,55,6,14,3,0,0,17,5,3,0,3,1,0,20,4,1,0,222,1.0,0.2545454545454545,2.0,2.0,0.0,3.0,3.0,0.0,4.0,1.0,2.0,0.0,10.0,7.0,0.5,0.16666666666666666,0.6666666666666666
김동엽,66838,2019-03-23,12,46,4,5,0,0,0,5,1,0,0,4,1,0,15,0,0,0,181,1.0,0.10869565217391304,1.0,3.0,2.0,0.0,2.0,0.0,2.0,3.0,0.0,3.0,7.0,9.0,0.09523809523809523,0.16666666666666666,0.26190476190476186
김동엽,66838,2019-06-27,15,63,7,22,2,1,4,38,9,1,0,1,0,0,14,1,0,0,200,5.0,0.3492063492063492,3.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,2.0,5.0,11.0,0.4222222222222222,0.3333333333333333,0.7555555555555555
김동엽,66838,2019-07-21,13,45,3,11,2,0,2,19,12,1,1,5,1,0,9,1,0,0,189,5.0,0.24444444444444444,2.0,2.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,1.0,9.0,4.0,0.0625,0.0625,0.125
김동엽,66838,2020-05-05,20,83,14,22,4,0,4,38,16,1,0,5,0,0,16,3,0,1,309,5.0,0.26506024096385544,3.0,3.0,0.0,3.0,3.0,0.0,3.0,2.0,0.0,0.0,12.0,8.0,0.2962962962962963,0.21428571428571427,0.5105820105820106
김동엽,66838,2020-06-22,15,58,8,19,5,0,1,27,10,2,0,3,0,0,10,1,0,0,226,4.0,0.3275862068965517,3.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,3.0,7.0,8.0,0.4074074074074074,0.27586206896551724,0.6832694763729246
김동엽,66838,2020-08-09,11,47,6,17,2,0,3,28,6,0,0,3,0,0,15,2,0,1,203,5.0,0.3617021276595745,2.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,0.0,2.0,8.0,9.0,0.647887323943662,0.40540540540540543,1.0532927293490677
김동엽,66838,2020-09-02,16,71,14,28,3,0,5,46,18,0,1,2,0,0,8,3,0,1,250,7.0,0.39436619718309857,2.0,2.0,0.0,2.0,3.0,3.0,3.0,2.0,0.0,0.0,9.0,10.0,0.5243902439024389,0.4105263157894737,0.9349165596919128
김동엽,66838,2020-09-26,22,82,10,27,4,0,4,43,18,1,2,12,0,0,16,2,0,1,396,13.0,0.32926829268292684,3.0,0.0,3.0,0.0,0.0,4.0,4.0,3.0,0.0,5.0,11.0,11.0,0.5,0.43478260869565216,0.934782608695652
김문호,76509,2018-03-24,8,38,6,12,1,0,1,16,7,0,0,6,0,0,9,2,1,0,183,1.0,0.3157894736842105,3.0,1.0,1.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0,8.0,6.0,0.32432432432432434,0.2926829268292683,0.6170072511535927
김문호,76509,2018-04-17,8,37,5,8,4,0,0,12,5,1,0,4,0,0,8,0,1,0,156,5.0,0.21621621621621626,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,4.0,9.0,8.0,0.29411764705882354,0.2631578947368421,0.5572755417956656
김민성,77564,2018-03-24,16,65,5,19,5,0,4,36,12,0,0,5,0,0,14,0,0,0,263,5.0,0.2923076923076923,3.0,3.0,6.0,0.0,3.0,2.0,0.0,2.0,3.0,0.0,11.0,8.0,0.2619047619047619,0.3673469387755102,0.6292517006802721
김민성,77564,2018-04-17,11,42,2,11,0,0,0,11,3,0,0,6,1,0,5,1,0,0,213,2.0,0.2619047619047619,3.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,2.0,8.0,8.0,0.5081967213114754,0.39130434782608703,0.8995010691375624
김민성,77564,2018-05-11,16,61,8,21,4,0,2,31,6,1,0,6,0,0,8,2,1,2,287,9.0,0.3442622950819672,3.0,5.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,9.0,8.0,0.2711864406779661,0.29411764705882354,0.5653040877367896
김민성,77564,2018-06-04,15,59,9,12,4,0,0,16,4,0,0,6,2,3,14,0,0,1,256,7.0,0.2033898305084746,0.0,1.0,0.0,0.0,6.0,3.0,0.0,2.0,3.0,0.0,10.0,8.0,0.4761904761904762,0.3835616438356164,0.8597521200260926
김민성,77564,2018-06-28,17,63,8,20,4,0,2,30,9,0,0,8,0,0,13,1,0,2,308,8.0,0.31746031746031744,3.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,2.0,3.0,9.0,8.0,0.4,0.4571428571428571,0.8571428571428572
김민성,77564,2018-07-22,7,30,4,11,1,0,0,12,4,0,0,4,1,0,7,0,0,0,156,1.0,0.36666666666666653,2.0,2.0,2.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,9.0,6.0,0.5555555555555556,0.2222222222222222,0.7777777777777778
김민성,77564,2018-09-08,18,62,7,15,5,0,0,20,2,0,0,5,2,0,14,1,0,0,271,10.0,0.2419354838709677,2.0,0.0,2.0,0.0,4.0,0.0,3.0,4.0,2.0,1.0,11.0,7.0,0.2727272727272727,0.2352941176470588,0.5080213903743316
김민성,77564,2018-10-02,8,33,2,7,2,0,0,9,2,0,0,1,0,0,3,2,0,0,126,1.0,0.21212121212121213,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,3.0,5.0,0.5454545454545454,0.4166666666666667,0.9621212121212122
김민성,77564,2019-04-05,18,63,7,13,1,0,2,20,8,0,0,5,2,0,14,1,1,0,278,4.0,0.20634920634920634,0.0,2.0,0.0,3.0,3.0,0.0,3.0,0.0,4.0,0.0,10.0,8.0,0.3114754098360656,0.34328358208955223,0.6547589919256178
